"Date","Price","Open","High","Low","Vol.","Change %"
"06-10-2020","17,216.25","17,222.95","17,266.00","17,151.80","","0.63%"
"05-10-2020","17,107.95","17,204.60","17,232.70","17,054.15","","-0.10%"
"01-10-2020","17,125.00","17,125.95","17,186.05","17,086.40","","0.84%"
"30-09-2020","16,983.05","17,035.60","17,058.30","16,909.00","","0.06%"
"29-09-2020","16,973.60","17,111.35","17,134.75","16,854.00","","-0.15%"
"28-09-2020","16,998.25","16,677.85","17,018.55","16,650.80","","2.99%"
"25-09-2020","16,504.00","16,197.90","16,532.75","16,049.80","","2.89%"
"24-09-2020","16,039.80","16,279.40","16,279.55","16,013.25","","-2.51%"
"23-09-2020","16,453.45","16,629.55","16,731.65","16,263.75","","-0.33%"
"22-09-2020","16,507.75","16,755.15","16,767.90","16,156.10","","-1.54%"
"21-09-2020","16,765.20","17,409.30","17,466.65","16,686.70","","-3.65%"
"18-09-2020","17,399.45","17,494.90","17,547.55","17,346.65","","-0.07%"
"17-09-2020","17,410.95","17,375.10","17,492.25","17,327.90","","-0.24%"
"16-09-2020","17,452.90","17,448.50","17,501.90","17,372.25","","0.34%"
"15-09-2020","17,393.35","17,302.15","17,415.10","17,289.65","","1.09%"
"14-09-2020","17,206.50","16,968.20","17,322.40","16,960.40","","2.63%"
"11-09-2020","16,765.80","16,674.55","16,776.65","16,649.90","","0.68%"
"10-09-2020","16,653.05","16,578.20","16,706.85","16,476.40","","1.23%"
"09-09-2020","16,450.15","16,387.85","16,485.70","16,228.55","","-0.54%"
"08-09-2020","16,539.90","16,820.50","16,827.65","16,479.10","","-1.43%"
"07-09-2020","16,780.25","16,994.75","17,059.25","16,682.20","","-0.86%"
"04-09-2020","16,926.20","16,899.80","17,119.00","16,834.65","","-1.67%"
"03-09-2020","17,214.15","17,148.10","17,232.30","17,125.90","","0.85%"
"02-09-2020","17,069.70","16,883.95","17,106.05","16,807.00","","1.49%"
"01-09-2020","16,819.40","16,724.20","16,949.40","16,554.45","","0.82%"
"31-08-2020","16,682.65","17,517.35","17,555.25","16,604.95","","-3.95%"
"28-08-2020","17,369.05","17,389.05","17,464.60","17,339.45","","0.57%"
"27-08-2020","17,269.95","17,358.45","17,394.90","17,252.15","","0.12%"
"26-08-2020","17,249.45","17,243.25","17,300.85","17,226.15","","0.52%"
"25-08-2020","17,159.65","17,220.00","17,266.15","17,083.60","","0.34%"
"24-08-2020","17,101.45","17,091.80","17,176.85","17,084.55","","0.70%"
"21-08-2020","16,982.20","17,038.55","17,107.70","16,964.40","","0.49%"
"20-08-2020","16,899.95","16,666.45","16,921.30","16,613.05","","0.81%"
"19-08-2020","16,763.80","16,750.75","16,819.15","16,735.30","","0.62%"
"18-08-2020","16,660.05","16,511.40","16,678.85","16,504.20","","1.24%"
"17-08-2020","16,455.45","16,519.50","16,530.60","16,324.25","","0.44%"
"14-08-2020","16,383.25","16,593.30","16,667.70","16,265.35","","-0.86%"
"13-08-2020","16,524.80","16,359.75","16,545.45","16,354.05","","1.57%"
"12-08-2020","16,268.85","16,233.90","16,296.55","16,163.00","","0.07%"
"11-08-2020","16,256.70","16,408.50","16,438.55","16,242.70","","-0.34%"
"10-08-2020","16,312.70","16,247.90","16,362.15","16,239.60","","1.30%"
"07-08-2020","16,103.35","15,958.90","16,131.75","15,929.40","","1.25%"
"06-08-2020","15,905.15","15,801.45","15,927.30","15,775.60","","1.14%"
"05-08-2020","15,725.70","15,771.20","15,853.55","15,685.95","","0.55%"
"04-08-2020","15,640.40","15,561.85","15,664.40","15,508.70","","1.11%"
"03-08-2020","15,468.70","15,495.50","15,606.05","15,451.75","","-0.02%"
"31-07-2020","15,471.30","15,445.45","15,509.15","15,345.55","","0.43%"
"30-07-2020","15,405.70","15,605.55","15,631.35","15,375.15","","-0.83%"
"29-07-2020","15,535.05","15,513.35","15,661.55","15,476.65","","0.48%"
"28-07-2020","15,460.10","15,362.35","15,479.20","15,351.35","","0.89%"
"27-07-2020","15,323.80","15,571.20","15,583.90","15,302.50","","-1.32%"
"24-07-2020","15,528.55","15,509.15","15,584.15","15,393.15","","-0.28%"
"23-07-2020","15,571.60","15,466.85","15,594.65","15,443.75","","0.96%"
"22-07-2020","15,423.25","15,433.30","15,528.90","15,316.25","","0.14%"
"21-07-2020","15,402.35","15,523.20","15,555.55","15,387.65","","0.09%"
"20-07-2020","15,388.55","15,321.60","15,422.90","15,312.20","","0.96%"
"17-07-2020","15,242.30","15,096.00","15,265.15","15,089.50","","1.39%"
"16-07-2020","15,033.75","15,019.75","15,057.65","14,784.70","","0.55%"
"15-07-2020","14,951.95","15,156.35","15,200.65","14,915.50","","-0.67%"
"14-07-2020","15,052.35","15,172.55","15,177.55","14,956.45","","-1.08%"
"13-07-2020","15,217.15","15,366.55","15,412.70","15,180.65","","-0.24%"
"10-07-2020","15,253.60","15,316.10","15,414.15","15,161.70","","-0.71%"
"09-07-2020","15,362.45","15,368.45","15,415.10","15,299.65","","0.38%"
"08-07-2020","15,304.45","15,428.00","15,495.85","15,268.65","","-0.39%"
"07-07-2020","15,364.10","15,330.40","15,384.65","15,198.70","","0.44%"
"06-07-2020","15,297.15","15,144.80","15,310.70","15,123.90","","1.69%"
"03-07-2020","15,042.65","15,042.15","15,080.40","14,939.70","","0.66%"
"02-07-2020","14,944.75","14,884.60","14,966.55","14,827.00","","1.13%"
"01-07-2020","14,777.70","14,733.60","14,807.50","14,647.30","","0.50%"
"30-06-2020","14,704.00","14,864.60","14,899.35","14,674.90","","-0.21%"
"29-06-2020","14,735.20","14,957.25","14,957.25","14,683.15","","-1.60%"
"26-06-2020","14,975.25","15,083.70","15,139.25","14,956.50","","0.23%"
"25-06-2020","14,941.40","14,727.55","14,971.10","14,654.90","","0.89%"
"24-06-2020","14,809.95","15,145.15","15,220.05","14,770.95","","-1.41%"
"23-06-2020","15,022.45","14,909.10","15,032.95","14,821.40","","1.52%"
"22-06-2020","14,797.35","14,695.10","14,856.10","14,686.30","","1.59%"
"19-06-2020","14,565.85","14,494.80","14,592.55","14,433.75","","0.96%"
"18-06-2020","14,427.55","14,237.30","14,443.25","14,219.40","","1.27%"
"17-06-2020","14,246.80","14,198.85","14,331.40","14,160.30","","0.11%"
"16-06-2020","14,230.60","14,398.70","14,437.85","14,006.40","","0.44%"
"15-06-2020","14,168.55","14,352.20","14,452.05","14,143.25","","-1.19%"
"12-06-2020","14,339.35","13,577.35","14,370.65","13,576.55","","1.28%"
"11-06-2020","14,157.80","14,367.10","14,496.00","14,133.25","","-1.28%"
"10-06-2020","14,342.00","14,214.70","14,369.20","14,163.25","","1.22%"
"09-06-2020","14,168.65","14,333.45","14,424.50","14,103.10","","-0.38%"
"08-06-2020","14,222.65","14,383.15","14,422.10","14,168.35","","0.46%"
"05-06-2020","14,158.05","14,025.30","14,178.85","13,964.25","","1.76%"
"04-06-2020","13,912.80","13,965.80","14,089.90","13,805.05","","-0.08%"
"03-06-2020","13,924.30","14,039.25","14,124.75","13,876.00","","0.39%"
"02-06-2020","13,870.40","13,771.95","13,885.70","13,731.50","","1.36%"
"01-06-2020","13,684.65","13,448.45","13,717.00","13,441.35","","3.10%"
"29-05-2020","13,273.00","13,075.55","13,369.90","13,033.80","","1.09%"
"28-05-2020","13,129.95","12,980.15","13,146.95","12,959.85","","1.69%"
"27-05-2020","12,911.25","12,900.75","12,928.45","12,720.70","","0.59%"
"26-05-2020","12,835.65","12,758.00","12,850.70","12,705.60","","1.32%"
"22-05-2020","12,668.05","12,728.50","12,839.35","12,569.75","","-0.74%"
"21-05-2020","12,762.65","12,738.00","12,886.20","12,720.15","","0.78%"
"20-05-2020","12,664.20","12,492.45","12,698.90","12,463.90","","1.55%"
"19-05-2020","12,471.15","12,575.40","12,642.05","12,435.25","","0.50%"
"18-05-2020","12,409.35","13,041.50","13,041.50","12,389.50","","-4.49%"
"15-05-2020","12,992.05","13,093.40","13,103.00","12,941.20","","-0.20%"
"14-05-2020","13,018.20","12,996.30","13,135.85","12,943.40","","-0.35%"
"13-05-2020","13,064.00","13,240.15","13,240.15","12,901.15","","2.29%"
"12-05-2020","12,771.30","12,819.30","12,824.15","12,583.15","","-0.72%"
"11-05-2020","12,863.40","12,898.20","12,980.20","12,836.05","","0.58%"
"08-05-2020","12,788.95","12,987.20","13,023.05","12,763.35","","-0.33%"
"07-05-2020","12,831.00","12,874.25","13,022.25","12,817.45","","-0.53%"
"06-05-2020","12,899.65","12,874.85","12,976.40","12,684.25","","0.64%"
"05-05-2020","12,817.40","13,095.20","13,162.60","12,797.25","","-0.70%"
"04-05-2020","12,908.40","13,119.05","13,124.75","12,862.90","","-4.40%"
"30-04-2020","13,502.00","13,433.10","13,598.35","13,408.70","","2.07%"
"29-04-2020","13,227.55","13,138.40","13,263.55","13,115.70","","1.28%"
"28-04-2020","13,061.00","13,026.05","13,090.70","12,857.05","","1.30%"
"27-04-2020","12,893.70","12,847.50","12,933.95","12,824.90","","1.56%"
"24-04-2020","12,695.70","12,833.60","12,935.15","12,675.95","","-2.07%"
"23-04-2020","12,964.65","12,901.15","13,151.30","12,894.60","","1.26%"
"22-04-2020","12,803.60","12,694.90","12,832.25","12,528.00","","0.75%"
"21-04-2020","12,708.70","12,890.80","12,890.80","12,639.45","","-3.09%"
"20-04-2020","13,113.65","13,201.00","13,308.85","13,043.45","","0.51%"
"17-04-2020","13,046.80","13,128.80","13,230.50","12,900.55","","2.24%"
"16-04-2020","12,760.35","12,491.05","12,807.80","12,421.30","","1.81%"
"15-04-2020","12,533.50","12,538.80","12,813.55","12,417.90","","1.28%"
"13-04-2020","12,375.70","12,640.35","12,640.40","12,242.60","","-1.42%"
"09-04-2020","12,553.50","12,397.65","12,581.40","12,374.80","","3.38%"
"08-04-2020","12,143.55","11,893.40","12,510.30","11,799.20","","1.79%"
"07-04-2020","11,929.55","11,729.30","11,947.50","11,565.35","","5.41%"
"03-04-2020","11,316.75","11,528.80","11,536.45","11,282.35","","-1.34%"
"01-04-2020","11,470.95","11,715.15","11,746.60","11,370.45","","-1.99%"
"31-03-2020","11,703.75","11,690.50","11,742.20","11,451.65","","2.25%"
"30-03-2020","11,446.15","11,499.95","11,613.70","11,329.70","","-2.70%"
"27-03-2020","11,763.35","12,207.80","12,355.55","11,604.90","","-0.64%"
"26-03-2020","11,838.55","11,592.20","12,056.30","11,431.75","","3.11%"
"25-03-2020","11,481.60","10,890.85","11,503.90","10,886.50","","3.34%"
"24-03-2020","11,110.40","11,292.25","11,408.30","10,749.95","","1.09%"
"23-03-2020","10,990.80","11,577.75","11,876.10","10,965.40","","-13.19%"
"20-03-2020","12,661.25","12,146.15","12,759.05","11,999.75","","4.95%"
"19-03-2020","12,064.55","11,963.65","12,375.65","11,597.60","","-4.21%"
"18-03-2020","12,595.10","13,483.20","13,559.35","12,459.65","","-5.65%"
"17-03-2020","13,349.65","13,720.45","13,894.05","13,313.55","","-2.52%"
"16-03-2020","13,695.30","14,051.40","14,179.40","13,658.85","","-6.25%"
"13-03-2020","14,608.10","12,932.60","14,692.80","12,715.00","","2.56%"
"12-03-2020","14,243.05","14,839.35","14,880.45","14,105.45","","-8.08%"
"11-03-2020","15,494.85","15,574.85","15,836.25","15,439.90","","-0.89%"
"09-03-2020","15,633.45","15,990.95","16,031.75","15,433.30","","-4.53%"
"06-03-2020","16,375.15","16,157.85","16,401.65","15,970.70","","-2.35%"
"05-03-2020","16,769.90","16,839.50","16,908.30","16,627.85","","0.14%"
"04-03-2020","16,746.45","17,035.25","17,083.85","16,490.40","","-1.52%"
"03-03-2020","17,004.35","16,821.20","17,066.10","16,717.30","","1.99%"
"02-03-2020","16,671.75","17,009.40","17,174.90","16,573.60","","-0.68%"
"28-02-2020","16,786.35","16,983.10","16,998.05","16,660.55","","-3.36%"
"27-02-2020","17,369.50","17,520.15","17,520.15","17,223.30","","-0.82%"
"26-02-2020","17,512.45","17,627.65","17,687.85","17,460.70","","-1.06%"
"25-02-2020","17,699.90","17,806.80","17,919.25","17,669.65","","-0.36%"
"24-02-2020","17,764.10","18,019.60","18,035.40","17,742.00","","-1.91%"
"20-02-2020","18,109.85","18,015.65","18,213.80","17,987.50","","0.67%"
"19-02-2020","17,990.10","17,842.60","18,004.35","17,820.10","","1.49%"
"18-02-2020","17,725.60","17,794.75","17,799.20","17,560.75","","-0.56%"
"17-02-2020","17,824.90","18,014.75","18,022.95","17,791.65","","-0.86%"
"14-02-2020","17,978.80","18,174.25","18,224.90","17,952.70","","-0.81%"
"13-02-2020","18,125.00","18,190.25","18,195.50","18,058.95","","-0.24%"
"12-02-2020","18,169.35","18,248.60","18,273.75","18,126.05","","-0.20%"
"11-02-2020","18,206.20","18,268.30","18,332.75","18,182.20","","0.08%"
"10-02-2020","18,191.20","18,394.60","18,394.60","18,155.60","","-0.96%"
"07-02-2020","18,367.50","18,283.90","18,385.00","18,235.00","","0.66%"
"06-02-2020","18,246.20","18,184.40","18,296.75","18,091.60","","0.72%"
"05-02-2020","18,115.70","17,981.20","18,191.60","17,973.35","","1.15%"
"04-02-2020","17,910.10","17,776.65","17,948.40","17,768.65","","1.14%"
"03-02-2020","17,708.35","17,478.60","17,786.40","17,404.30","","1.07%"
"01-02-2020","17,520.55","17,973.45","18,132.30","17,476.30","","-2.72%"
"31-01-2020","18,010.20","18,192.80","18,215.25","17,994.70","","-0.65%"
"30-01-2020","18,128.40","18,304.45","18,312.10","18,081.95","","-0.79%"
"29-01-2020","18,273.10","18,346.90","18,414.30","18,241.75","","0.22%"
"28-01-2020","18,232.40","18,308.75","18,373.90","18,176.00","","-0.32%"
"27-01-2020","18,291.35","18,307.70","18,495.90","18,261.40","","-0.36%"
"24-01-2020","18,357.20","18,210.85","18,401.55","18,160.60","","0.92%"
"23-01-2020","18,190.00","17,953.30","18,235.65","17,946.45","","1.44%"
"22-01-2020","17,931.00","18,045.10","18,047.80","17,898.90","","-0.12%"
"21-01-2020","17,952.05","17,906.80","18,025.85","17,890.60","","-0.12%"
"20-01-2020","17,972.75","18,132.55","18,136.70","17,954.00","","-0.56%"
"17-01-2020","18,073.90","17,989.70","18,113.30","17,948.70","","0.49%"
"16-01-2020","17,985.10","17,892.15","18,000.05","17,888.65","","0.84%"
"15-01-2020","17,836.10","17,655.75","17,852.55","17,623.65","","1.04%"
"14-01-2020","17,651.65","17,562.40","17,663.05","17,532.35","","0.71%"
"13-01-2020","17,527.50","17,459.90","17,543.80","17,455.95","","0.81%"
"10-01-2020","17,386.35","17,376.15","17,496.60","17,355.80","","0.39%"
"09-01-2020","17,319.65","17,233.05","17,349.90","17,228.15","","1.44%"
"08-01-2020","17,074.30","16,869.40","17,089.20","16,821.85","","0.31%"
"07-01-2020","17,021.55","17,015.75","17,159.65","16,928.30","","0.69%"
"06-01-2020","16,904.50","17,216.90","17,227.55","16,888.90","","-2.24%"
"03-01-2020","17,291.85","17,379.75","17,411.05","17,239.65","","-0.57%"
"02-01-2020","17,391.15","17,172.75","17,395.10","17,158.30","","1.45%"
"01-01-2020","17,143.25","17,142.20","17,175.35","17,088.50","","0.24%"
"31-12-2019","17,102.50","17,084.20","17,149.50","17,068.90","","0.14%"
"30-12-2019","17,078.80","17,031.35","17,095.45","17,012.55","","0.43%"
"27-12-2019","17,006.30","16,906.95","17,019.60","16,903.85","","0.85%"
"26-12-2019","16,863.55","16,877.30","16,889.55","16,840.50","","0.07%"
"24-12-2019","16,852.05","16,906.05","16,928.20","16,834.20","","-0.15%"
"23-12-2019","16,877.45","16,907.65","16,984.80","16,829.65","","-0.17%"
"20-12-2019","16,906.45","16,917.65","16,973.40","16,886.60","","0.01%"
"19-12-2019","16,905.30","16,883.45","16,940.35","16,840.60","","0.07%"
"18-12-2019","16,892.75","16,965.70","16,978.25","16,826.85","","-0.27%"
"17-12-2019","16,938.95","16,887.15","16,956.00","16,840.85","","0.58%"
"16-12-2019","16,842.10","16,981.75","16,996.95","16,821.25","","-0.53%"
"13-12-2019","16,932.40","16,826.40","16,947.05","16,822.15","","0.96%"
"12-12-2019","16,771.50","16,698.30","16,808.35","16,675.35","","0.82%"
"11-12-2019","16,635.80","16,536.95","16,654.05","16,512.85","","0.75%"
"10-12-2019","16,512.70","16,726.45","16,755.85","16,479.95","","-1.28%"
"09-12-2019","16,727.30","16,750.75","16,884.35","16,638.60","","-0.03%"
"06-12-2019","16,732.00","17,028.05","17,028.05","16,671.10","","-1.46%"
"05-12-2019","16,980.40","17,047.55","17,061.20","16,944.75","","-0.18%"
"04-12-2019","17,010.65","16,875.30","17,021.80","16,827.05","","0.55%"
"03-12-2019","16,917.85","17,134.80","17,153.05","16,876.10","","-1.09%"
"02-12-2019","17,103.45","17,232.75","17,237.65","17,021.15","","-0.69%"
"29-11-2019","17,222.15","17,234.05","17,338.05","17,134.80","","0.06%"
"28-11-2019","17,211.75","17,076.75","17,222.55","17,055.35","","0.99%"
"27-11-2019","17,042.95","16,947.15","17,063.80","16,926.65","","0.76%"
"26-11-2019","16,915.20","17,122.25","17,171.15","16,888.40","","-0.85%"
"25-11-2019","17,061.00","16,897.00","17,075.60","16,887.25","","1.15%"
"22-11-2019","16,867.65","16,885.80","16,885.80","16,760.15","","0.03%"
"21-11-2019","16,862.35","17,019.45","17,050.25","16,848.30","","-0.78%"
"20-11-2019","16,994.10","17,020.45","17,061.60","16,953.65","","0.16%"
"19-11-2019","16,967.50","16,961.15","16,983.10","16,894.60","","0.21%"
"18-11-2019","16,931.45","16,850.75","16,951.35","16,821.25","","0.76%"
"15-11-2019","16,803.85","16,796.80","16,882.55","16,771.50","","0.31%"
"14-11-2019","16,751.20","16,726.65","16,780.05","16,607.65","","0.31%"
"13-11-2019","16,698.60","16,834.20","16,883.65","16,663.45","","-0.68%"
"11-11-2019","16,812.10","16,720.85","16,835.05","16,692.40","","0.59%"
"08-11-2019","16,713.35","16,822.70","16,901.40","16,694.00","","-0.49%"
"07-11-2019","16,796.00","16,797.65","16,809.80","16,717.20","","0.69%"
"06-11-2019","16,681.60","16,693.75","16,761.15","16,622.10","","0.00%"
"05-11-2019","16,681.65","16,911.45","16,929.85","16,660.45","","-1.08%"
"04-11-2019","16,864.35","16,938.45","17,031.70","16,848.50","","-0.10%"
"01-11-2019","16,880.75","16,845.20","16,966.35","16,830.80","","0.37%"
"31-10-2019","16,818.90","16,650.55","16,858.80","16,640.75","","1.42%"
"30-10-2019","16,583.45","16,563.40","16,613.65","16,487.00","","0.64%"
"29-10-2019","16,478.40","16,298.35","16,538.70","16,252.40","","1.93%"
"25-10-2019","16,166.70","16,228.20","16,246.50","16,092.25","","-0.18%"
"24-10-2019","16,195.30","16,301.05","16,345.85","16,132.25","","-0.32%"
"23-10-2019","16,247.70","16,238.80","16,323.50","16,134.05","","0.13%"
"22-10-2019","16,226.55","16,210.00","16,348.60","16,191.50","","0.08%"
"18-10-2019","16,213.55","15,901.00","16,239.25","15,892.25","","2.06%"
"17-10-2019","15,886.85","15,625.15","15,907.50","15,583.80","","1.80%"
"16-10-2019","15,605.35","15,669.95","15,726.80","15,559.80","","-0.15%"
"15-10-2019","15,629.15","15,610.65","15,662.25","15,535.10","","0.23%"
"14-10-2019","15,593.30","15,593.65","15,712.75","15,567.25","","0.22%"
"11-10-2019","15,558.85","15,586.05","15,673.65","15,453.65","","0.12%"
"10-10-2019","15,540.40","15,686.45","15,728.80","15,521.65","","-1.16%"
"09-10-2019","15,722.55","15,538.50","15,734.65","15,433.10","","1.28%"
"07-10-2019","15,524.35","15,577.15","15,593.50","15,410.15","","-0.32%"
"04-10-2019","15,573.70","15,790.15","15,826.85","15,544.45","","-0.90%"
"03-10-2019","15,715.30","15,668.55","15,808.10","15,587.40","","-0.06%"
"01-10-2019","15,725.35","16,052.15","16,114.00","15,504.30","","-1.88%"
"30-09-2019","16,026.00","16,283.65","16,289.45","15,894.85","","-1.51%"
"27-09-2019","16,271.55","16,450.90","16,483.15","16,244.00","","-1.09%"
"26-09-2019","16,450.40","16,348.20","16,512.60","16,338.65","","0.81%"
"25-09-2019","16,318.75","16,592.70","16,597.25","16,273.95","","-1.90%"
"24-09-2019","16,634.30","16,800.15","16,863.00","16,557.55","","-0.66%"
"23-09-2019","16,745.00","16,558.75","16,873.80","16,551.15","","2.52%"
"20-09-2019","16,333.40","15,477.75","16,379.25","15,336.85","","5.86%"
"19-09-2019","15,429.15","15,702.45","15,708.25","15,379.00","","-1.60%"
"18-09-2019","15,680.80","15,704.20","15,764.90","15,579.35","","0.32%"
"17-09-2019","15,630.15","15,961.35","16,016.40","15,599.70","","-1.96%"
"16-09-2019","15,943.40","15,892.90","16,021.65","15,866.10","","-0.15%"
"13-09-2019","15,967.40","15,932.70","15,984.70","15,759.05","","0.53%"
"12-09-2019","15,883.05","15,995.65","16,041.80","15,869.50","","-0.36%"
"11-09-2019","15,940.35","15,825.40","15,958.85","15,825.10","","0.89%"
"09-09-2019","15,799.45","15,612.05","15,808.20","15,558.80","","1.23%"
"06-09-2019","15,606.95","15,540.30","15,624.60","15,489.35","","0.71%"
"05-09-2019","15,497.20","15,484.50","15,556.90","15,456.65","","0.30%"
"04-09-2019","15,450.70","15,375.65","15,463.45","15,254.15","","0.49%"
"03-09-2019","15,375.20","15,545.40","15,580.45","15,341.75","","-1.77%"
"30-08-2019","15,652.20","15,560.05","15,672.85","15,457.90","","0.95%"
"29-08-2019","15,504.95","15,534.45","15,561.60","15,355.65","","-0.36%"
"28-08-2019","15,560.70","15,727.05","15,800.80","15,508.05","","-0.97%"
"27-08-2019","15,712.80","15,660.30","15,779.60","15,621.70","","0.74%"
"26-08-2019","15,596.85","15,610.45","15,633.85","15,237.10","","1.58%"
"23-08-2019","15,354.30","15,130.15","15,398.55","14,975.75","","1.18%"
"22-08-2019","15,174.70","15,432.05","15,438.90","15,134.10","","-1.98%"
"21-08-2019","15,481.90","15,714.95","15,717.90","15,446.60","","-1.57%"
"20-08-2019","15,728.25","15,883.25","15,886.65","15,639.80","","-0.85%"
"19-08-2019","15,863.70","15,861.85","15,949.35","15,827.90","","0.29%"
"16-08-2019","15,817.45","15,702.00","15,833.95","15,595.00","","0.33%"
"14-08-2019","15,765.70","15,687.20","15,788.75","15,575.55","","1.05%"
"13-08-2019","15,601.75","15,961.40","15,966.15","15,579.35","","-2.17%"
"09-08-2019","15,947.30","15,869.90","16,056.55","15,868.35","","0.96%"
"08-08-2019","15,795.25","15,721.50","15,824.30","15,598.85","","0.70%"
"07-08-2019","15,685.20","15,825.45","15,956.05","15,659.70","","-0.75%"
"06-08-2019","15,803.75","15,409.20","15,835.90","15,408.50","","2.03%"
"05-08-2019","15,489.05","15,581.65","15,581.65","15,297.60","","-1.40%"
"02-08-2019","15,709.25","15,659.00","15,844.65","15,495.95","","-0.29%"
"01-08-2019","15,754.50","15,860.60","15,953.40","15,611.20","","-1.05%"
"31-07-2019","15,921.20","15,620.20","15,945.50","15,509.90","","1.38%"
"30-07-2019","15,704.70","16,030.05","16,119.70","15,678.75","","-1.92%"
"29-07-2019","16,012.05","16,159.05","16,173.05","15,975.30","","-0.95%"
"26-07-2019","16,165.35","16,061.95","16,203.60","16,015.90","","0.62%"
"25-07-2019","16,066.15","16,003.80","16,121.80","15,993.25","","0.40%"
"24-07-2019","16,002.60","16,241.75","16,293.70","15,974.35","","-1.48%"
"23-07-2019","16,243.70","16,367.70","16,395.60","16,178.45","","-0.57%"
"22-07-2019","16,337.10","16,393.05","16,397.70","16,179.10","","-0.57%"
"19-07-2019","16,430.10","16,851.05","16,877.30","16,393.35","","-2.15%"
"18-07-2019","16,791.00","17,056.30","17,058.60","16,775.70","","-1.69%"
"17-07-2019","17,080.10","17,149.70","17,195.55","17,030.35","","-0.33%"
"16-07-2019","17,136.65","17,012.10","17,145.05","16,969.60","","0.75%"
"15-07-2019","17,008.45","17,179.65","17,192.35","16,919.60","","-0.80%"
"12-07-2019","17,146.25","17,087.25","17,234.65","17,069.65","","0.46%"
"11-07-2019","17,067.05","17,010.90","17,080.75","16,950.65","","0.73%"
"10-07-2019","16,942.65","17,134.90","17,201.20","16,924.35","","-1.02%"
"09-07-2019","17,118.10","17,009.35","17,140.90","16,920.75","","0.36%"
"08-07-2019","17,056.25","17,421.95","17,439.55","17,001.55","","-2.70%"
"05-07-2019","17,529.70","17,859.00","17,864.20","17,492.55","","-1.60%"
"04-07-2019","17,814.10","17,845.20","17,902.75","17,794.35","","-0.03%"
"03-07-2019","17,820.05","17,775.25","17,841.95","17,734.70","","0.39%"
"02-07-2019","17,750.30","17,736.85","17,764.45","17,598.35","","0.37%"
"01-07-2019","17,684.35","17,706.95","17,762.40","17,646.10","","0.17%"
"28-06-2019","17,654.10","17,733.45","17,744.90","17,616.85","","-0.36%"
"27-06-2019","17,717.55","17,667.00","17,748.90","17,634.30","","0.42%"
"26-06-2019","17,644.15","17,443.85","17,655.10","17,425.30","","0.98%"
"25-06-2019","17,473.45","17,327.70","17,485.55","17,298.40","","0.69%"
"24-06-2019","17,353.00","17,406.95","17,435.95","17,310.70","","-0.34%"
"21-06-2019","17,412.45","17,420.75","17,445.55","17,286.05","","-0.08%"
"20-06-2019","17,427.10","17,149.70","17,449.35","17,043.05","","1.64%"
"19-06-2019","17,145.10","17,410.25","17,479.90","17,060.65","","-1.07%"
"18-06-2019","17,331.40","17,368.60","17,464.45","17,264.10","","-0.16%"
"17-06-2019","17,358.95","17,568.95","17,572.55","17,338.55","","-1.17%"
"14-06-2019","17,564.55","17,706.10","17,731.70","17,516.60","","-0.92%"
"13-06-2019","17,727.20","17,727.70","17,754.65","17,542.00","","-0.24%"
"12-06-2019","17,770.20","17,896.65","17,918.40","17,759.20","","-0.79%"
"11-06-2019","17,912.00","17,827.45","17,934.45","17,715.60","","0.68%"
"10-06-2019","17,791.30","17,870.55","17,931.10","17,705.90","","0.05%"
"07-06-2019","17,781.85","17,817.30","17,888.95","17,616.00","","-0.21%"
"06-06-2019","17,819.40","18,113.20","18,113.20","17,793.10","","-1.65%"
"04-06-2019","18,118.75","18,101.10","18,261.85","18,085.65","","-0.08%"
"03-06-2019","18,132.35","17,968.05","18,151.15","17,880.45","","0.96%"
"31-05-2019","17,959.05","18,048.45","18,141.45","17,849.90","","-0.21%"
"30-05-2019","17,997.25","17,883.90","18,014.10","17,853.25","","0.79%"
"29-05-2019","17,856.25","17,981.25","17,985.85","17,818.15","","-0.77%"
"28-05-2019","17,993.95","18,048.80","18,067.85","17,943.10","","-0.01%"
"27-05-2019","17,995.75","17,749.20","18,006.10","17,721.05","","1.67%"
"24-05-2019","17,699.80","17,408.05","17,724.75","17,334.15","","2.20%"
"23-05-2019","17,318.10","17,599.05","17,784.35","17,269.70","","-0.17%"
"22-05-2019","17,348.15","17,378.75","17,392.85","17,171.75","","-0.07%"
"21-05-2019","17,360.95","17,615.25","17,626.45","17,313.60","","-1.14%"
"20-05-2019","17,561.95","17,310.40","17,576.15","17,233.20","","4.07%"
"17-05-2019","16,875.40","16,682.25","16,888.85","16,656.50","","1.21%"
"16-05-2019","16,673.45","16,651.00","16,701.25","16,518.70","","0.30%"
"15-05-2019","16,624.10","16,781.75","16,835.25","16,590.35","","-0.68%"
"14-05-2019","16,737.25","16,624.00","16,788.45","16,457.80","","0.48%"
"13-05-2019","16,656.60","16,985.25","16,994.60","16,631.00","","-2.19%"
"10-05-2019","17,029.45","16,963.85","17,080.65","16,950.25","","0.47%"
"09-05-2019","16,950.60","16,934.70","16,992.60","16,835.95","","-0.09%"
"08-05-2019","16,965.20","17,074.40","17,119.85","16,940.55","","-0.98%"
"07-05-2019","17,133.80","17,412.60","17,442.10","17,114.90","","-1.16%"
"06-05-2019","17,335.75","17,348.00","17,413.80","17,294.90","","-0.74%"
"03-05-2019","17,465.00","17,475.80","17,558.85","17,407.50","","0.03%"
